ID,Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Son,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours,CODE
5391,13,3,4,1,277,33,14,22,261.5092996565715,93,0,4,0,1,0,3,55.71989791817793,180.28195831850988,34.74882133072158,18,
7741,28,11,4,1,138,35,23,35,337.1579034941117,88,1,3,4,1,0,0,91.55685200053438,185.01565374287458,25.646501978389594,4,
7045,23,10,7,2,216,10,23,31,384.7619440333782,80,0,3,4,1,0,1,60.418810077287986,143.68637023195592,35.14489992959645,7,
1001,26,3,4,3,284,43,9,29,245.55617800306965,85,1,1,3,1,0,3,89.71365314958683,168.1387049841017,36.46148176019727,10,
7813,27,5,1,3,112,14,13,28,209.26480528628218,86,0,4,2,0,1,0,49.37035254125235,169.67425386143228,39.685215827615814,5,
7651,28,10,7,3,101,14,19,58,254.89222342009796,97,1,3,0,1,1,1,95.54482743293084,162.68029675945007,19.017260798255876,22,
5174,28,9,2,3,140,33,4,36,324.58437572845133,95,0,3,2,0,0,4,71.51349861080045,146.3190428651775,24.498196986721414,1,
2815,23,9,2,2,170,22,17,50,343.8562012831268,84,0,4,1,0,1,0,101.10661824650973,198.8349460850111,20.402955054189995,10,
7306,23,4,7,4,110,32,16,21,257.76542759023073,98,1,4,4,1,0,2,118.86437483731343,184.73872086067098,25.978411357919498,8,
8008,26,11,2,3,133,13,12,39,384.1570538861339,96,1,2,3,0,0,1,80.78653279245728,164.51811580543188,26.230836195065507,23,
5998,0,7,3,4,158,32,18,35,202.19524378447247,96,1,1,3,1,1,4,78.97054430392517,144.56269844690704,30.36142898359488,14,
3809,26,11,4,3,100,21,7,41,249.15522410439462,97,0,2,1,1,1,4,77.68809072415631,194.42957109758157,30.311345437261476,18,
3895,19,11,3,1,208,9,11,53,241.5589457552293,87,1,1,3,1,1,4,102.97959842352975,172.44826841564216,23.02493607122031,17,
7584,19,11,3,1,149,36,4,42,289.75552896642006,94,0,2,0,1,0,2,87.50546891469202,185.31986903632995,33.81509557497341,2,
3776,7,11,3,1,262,9,5,52,284.1764592465637,93,0,3,3,1,0,2,108.44589537510458,194.93584598489136,16.521040433508183,1,
1945,23,2,6,4,240,16,3,41,254.4522085635516,93,1,4,2,1,1,3,42.843652640189376,153.43969211201068,30.837172761242222,17,
1944,28,6,1,4,245,19,7,50,262.1531235199381,86,1,1,1,1,1,0,102.9288400838503,188.26683500013507,30.482733538112264,6,
4563,0,5,1,4,291,38,19,50,264.9069441818401,82,0,2,1,1,0,0,71.75755571491342,164.50884816552272,18.440953322943468,17,
4914,23,1,3,4,184,31,2,30,365.4181927271148,89,1,2,0,1,0,0,118.4721941141349,189.89012711674573,23.298410404194463,24,
3176,14,6,7,3,223,32,22,49,390.5916849748993,99,1,4,3,0,0,2,89.11210128515148,147.89722958739856,31.685534432579416,4,
3373,27,5,4,2,151,40,15,38,254.39717508370845,97,1,1,1,0,1,0,101.35379247035164,164.11782681764515,37.31389084289965,11,
2540,0,4,4,2,108,46,24,24,202.58561115996667,81,1,4,2,1,0,4,84.92080835501963,195.78829251447564,18.787530354214635,9,
3582,27,1,2,2,102,15,8,35,264.6078705935214,99,0,4,4,0,1,1,69.44627388864136,146.8686872012699,31.79867407328341,3,
1558,28,2,7,1,128,28,15,42,344.4113938192026,81,0,2,3,0,1,2,85.18232907633387,191.36815976042192,37.9904131252419,1,
8607,23,1,2,4,158,32,16,21,205.851430422008,95,0,2,4,0,1,2,52.6403767039226,189.68797113545588,15.952355045716407,4,
6902,23,6,1,2,233,10,22,34,257.20663261581296,90,1,2,1,1,1,3,118.8010398194042,160.71740888618984,39.298119684745885,19,
8448,13,2,7,3,298,25,7,56,293.3251786529337,90,0,1,4,1,1,0,54.922360304097104,142.20528881578184,18.437386116494775,23,
7566,28,7,7,2,264,25,19,50,335.5231747463715,88,0,4,2,0,1,2,116.16858732379036,180.8873393663899,26.78042384430759,0,
5731,23,7,5,4,290,15,19,37,248.16304832105448,88,1,4,2,1,1,1,60.722589517293045,154.08763798432005,37.24549704496725,1,
3701,23,8,4,2,196,37,22,28,202.50152718238428,86,0,4,0,0,0,0,53.59927915211968,155.94999579004352,34.02665378900809,22,
6065,19,8,6,2,147,20,22,37,345.0150201383873,82,0,2,0,0,1,4,64.8463123135954,183.91128754807596,16.534956027855312,16,
1683,23,9,3,1,241,30,8,27,224.98117504807107,86,1,3,0,0,1,4,111.18221802873381,190.10352777239248,32.15870267328305,24,
7877,28,12,3,1,215,15,8,45,336.8619365192495,82,0,2,1,1,1,2,89.29282495370684,193.90681610552437,35.254292670727594,17,
8061,19,12,6,1,298,8,7,36,322.2978463316045,91,0,3,0,0,0,2,63.20934618362804,168.4396759293015,30.99953732993366,3,
6105,19,12,4,2,186,16,6,27,210.3934231787518,83,0,1,4,0,0,1,95.8424459731452,151.17901226487191,25.981738914920328,19,
2757,23,3,4,1,191,10,22,39,336.4123917466503,91,1,4,2,0,1,4,118.55788091956916,192.44030896509136,32.375049972321406,21,
1530,26,8,1,2,154,21,16,30,242.62059341420175,92,1,2,0,0,1,3,109.06931725306704,141.71877242117867,22.360479812291018,4,
3614,23,3,6,3,202,36,19,51,215.94140392862195,90,1,1,3,1,1,1,64.37978429787688,147.86687265866027,17.26624791362071,24,
1164,6,12,7,1,159,46,16,43,279.9996129466457,87,0,2,2,0,0,4,109.95287515867456,141.15472040714215,32.755914960672484,1,
9319,25,7,4,3,163,19,12,52,233.1633888595772,98,0,3,0,0,0,3,109.54545122434266,159.57672881805203,20.35079179508897,4,
9137,7,4,6,1,216,43,2,26,256.050314164956,94,1,3,0,0,1,0,66.16745124848167,169.11660848590986,26.616632033950893,15,
4458,23,10,5,2,112,17,8,49,278.5008822919408,80,1,2,1,1,0,0,104.41338176515812,159.96128264734818,25.265646038407,6,
9889,22,5,2,4,294,16,9,33,204.24025173268902,83,0,3,2,1,0,4,49.070175261157054,191.67465983511715,23.088369148545258,0,
4860,28,12,2,1,138,21,20,27,389.43465346042484,91,0,3,4,1,0,1,80.70068011643211,181.0452936517646,18.710904045472986,2,
9681,18,7,5,2,287,39,18,45,396.11347601283063,99,0,3,3,1,1,3,41.51694349942497,153.4467043831846,34.75155198139301,17,
8306,28,11,3,2,270,11,23,47,392.6180855084201,98,0,2,3,1,0,1,89.54513681769791,141.44721128957585,17.521335397967054,20,
7032,26,8,3,4,120,48,12,20,348.695185879929,99,0,2,3,0,0,3,69.07453695975556,145.04240710975023,31.390771204603315,1,
8131,23,5,6,4,101,49,10,56,335.98759472140705,81,1,3,2,1,0,4,96.97574873672363,169.07526100233224,26.011947674899993,19,
8751,27,7,4,3,195,16,5,36,329.67274683095263,86,0,1,4,0,0,0,41.55333462121145,189.22407754577998,17.597869867719645,13,
7803,25,9,5,1,266,45,1,21,375.2284922901316,96,1,2,4,0,1,3,115.18761539299086,145.10283449415275,36.176223602704724,3,
6973,23,4,2,2,193,46,1,35,209.53035986242227,89,1,3,3,0,1,4,61.930292733150985,197.86399175636024,39.90466229901021,0,
6526,0,5,1,4,118,45,6,54,227.07999299049914,90,0,2,3,0,1,4,83.79899700920342,156.52053383346285,34.5580770645287,22,
1828,13,5,6,1,209,10,5,53,375.95381895977505,87,1,2,0,1,1,3,109.26735506734508,193.00462927232854,17.849364906099087,7,
7161,13,12,6,2,197,34,3,54,232.51764106321355,80,0,3,2,1,0,3,118.94077874948576,181.87617781927048,36.8588681483386,1,
7107,23,5,3,4,115,48,10,24,315.5223650504277,91,0,1,0,0,1,4,86.44230777566763,141.75331539064024,32.56895145447831,11,
4567,22,12,5,1,201,29,13,20,355.6762977585471,92,1,2,2,0,1,4,70.51159433444911,162.5281242312774,33.21758398472707,18,
2741,23,8,3,2,267,24,18,56,308.07528765791517,88,0,1,1,1,0,2,46.501673815772904,159.3630198949262,29.762329236455493,6,
7851,22,6,7,2,182,46,14,26,237.47158898481922,90,0,2,0,1,1,0,64.08486604846195,140.74159789633794,33.62291644702208,13,
6142,23,11,7,1,127,20,18,56,237.11425121233788,93,0,2,0,0,1,0,80.88160816961619,183.15343624409024,34.67933750384526,10,
2123,23,11,7,2,230,29,8,49,335.6112404499487,93,1,2,0,1,1,1,79.8421127232865,179.30300500539263,23.872589431730816,6,
8144,28,4,1,1,224,36,10,46,214.16965361103365,86,0,3,3,1,0,1,118.14318203891578,151.431955612972,34.98771386561825,0,
8770,28,5,5,4,224,11,12,29,300.81646535717744,97,1,2,4,1,0,4,67.49256789012173,140.42107421033646,23.452425920844682,7,
8554,19,12,7,4,142,15,11,47,209.4285528775772,95,0,2,1,1,1,1,74.70142042195941,199.8070396681836,23.65624428600683,5,
3753,7,5,6,2,179,5,15,23,325.58426983974323,97,0,3,4,0,0,4,73.58853261802511,148.48208532278247,27.034843760760126,3,
2802,23,9,6,2,261,24,2,53,332.11684068325513,85,0,2,3,1,0,1,62.523565118132474,181.3653626979449,27.86772568107669,7,
7582,1,3,1,1,271,25,1,54,226.82290343764674,82,0,2,1,1,1,2,82.8841470645819,170.80843551587589,17.62505524582845,16,
7055,23,2,5,2,232,18,15,35,322.2735128337472,86,0,2,2,0,1,1,77.06791692316125,160.77269557499903,27.055438073004776,14,
6323,28,12,3,1,254,48,19,39,288.66051988933,95,1,1,2,0,1,3,109.2203810400789,143.5617791107971,16.88185973567444,3,
2179,28,6,4,2,292,49,18,20,258.4499726455128,87,1,1,0,0,1,0,100.07929605585929,187.3111097799031,33.42798164313326,11,
4793,13,7,2,1,195,25,12,47,275.2653292264497,82,0,1,2,0,1,4,42.42111825408978,164.1320838196186,26.894861501956452,17,
4184,2,8,1,2,198,5,4,53,395.213236957087,84,1,1,3,0,1,4,89.82722836495171,183.4401393418172,18.25888809956135,0,
4522,25,2,6,3,237,24,21,24,206.06018817091058,89,0,1,3,1,0,3,118.94894613026759,181.6998736897453,39.93199369670279,11,
9728,23,1,2,3,239,7,20,32,327.6951679864942,98,1,2,0,1,1,4,108.73532697153024,166.9573079290023,28.28657069793568,19,
2846,26,8,3,2,242,6,15,44,266.8203429366629,90,0,4,1,1,1,3,57.74385592765772,173.49979400857057,33.476663407559,20,
9489,23,9,1,1,111,44,2,30,259.4795051437127,88,1,1,3,0,1,1,88.64670714273421,176.48965210442663,27.14996343854817,1,
2565,28,12,3,2,211,22,18,42,350.85990818899745,90,1,4,3,1,1,2,66.5031534482212,178.20278388743446,38.49337161646615,18,
5586,23,10,4,2,214,37,3,56,353.52824608888085,85,1,4,1,0,0,3,57.89507596303302,181.34281883437689,22.45262599080622,1,
2575,23,11,7,3,284,17,21,51,234.36588755784302,83,0,2,2,1,0,2,52.94056278815228,163.59430606111664,24.906921998357106,21,
1066,26,3,2,2,245,23,8,32,273.43010236571087,81,0,4,0,0,0,4,70.13478884872649,167.89074702929744,38.79811642579823,21,
9297,26,5,5,2,144,19,13,45,210.17319321926811,88,1,1,3,0,0,3,47.63688952057083,189.1922819087635,17.17082208573146,4,
4976,19,10,7,3,107,41,14,58,311.3049277838428,93,0,3,4,0,0,0,95.24065195393555,179.12204395401596,35.61904441756141,18,
5266,21,5,6,4,267,10,7,31,336.3234888137185,86,0,3,4,1,1,4,109.18575719648565,182.54003732272088,16.56758497503775,9,
6110,23,2,2,2,112,10,17,42,349.83952262683675,92,1,4,0,1,0,1,75.1760296225884,163.64357659845578,25.547984851731087,19,
9516,27,2,3,1,126,21,16,55,365.82482104296736,95,0,2,2,1,1,4,43.71516900386724,184.7796931969132,36.21820927986742,9,
6527,23,9,3,4,168,41,1,52,286.9326090902855,93,0,2,3,0,0,2,79.02680343123276,179.06825822173067,25.674516995223108,15,
5608,9,8,1,2,215,44,14,49,349.6967729002438,96,1,2,2,1,0,1,102.3008803321385,188.27158666558063,34.95798224459224,8,
2390,23,6,7,2,295,11,14,48,270.70884948806344,84,1,1,1,1,1,4,77.5246237347016,191.67782853153506,38.25706049168819,16,
5452,18,5,5,3,158,46,9,36,277.6201129872689,99,1,4,2,0,0,3,119.61816690524279,147.18117486659318,29.181751694083566,14,
7924,10,11,3,2,248,12,9,33,312.45981694620934,91,1,1,1,1,1,1,119.28575517778553,164.95340742118816,23.6305397369154,14,
4738,6,1,6,2,276,13,13,28,399.7826937915821,80,1,2,3,0,1,4,119.61542586344477,163.2914871428167,29.7300633233155,17,
4045,13,11,5,2,107,37,22,51,320.1034792509481,86,1,2,4,0,0,4,54.73499696226266,173.88765383848445,38.389073824672586,6,
5992,0,6,4,2,118,33,3,48,262.24689953562574,90,1,3,0,1,1,2,117.02446954289024,149.90624723303117,38.33846434009279,4,
1656,23,12,3,3,219,44,5,27,321.0468398264811,93,1,2,0,0,0,2,99.12391488018923,161.8884958018465,31.33278427113543,0,
9693,1,7,7,4,122,17,7,27,331.920000429717,91,0,1,1,1,0,1,41.90404022847687,194.06638179420895,22.136656606230726,0,
7086,10,7,3,3,191,29,1,32,395.01357488563764,82,0,3,0,1,1,3,64.43859326616337,194.73807439314183,28.781009486159856,5,
6596,7,12,5,3,269,39,16,27,295.8011048926928,98,0,1,3,1,1,3,102.18798081128529,188.8853312736129,18.187510895872244,8,
3036,0,1,4,1,234,33,16,57,352.65044014419976,91,1,1,1,1,0,1,100.43608863428449,177.8717374671461,15.11603728984986,19,
6882,11,8,7,4,280,49,3,55,220.48664146482315,88,0,4,3,1,0,0,76.95462187456512,159.93623436288675,28.1192657857652,18,
2166,23,2,5,4,110,45,7,39,257.7681298243339,91,0,3,0,1,0,2,81.97177692291694,197.48204599290028,19.39621328499984,12,
2765,23,12,7,1,160,10,4,36,380.62139673733236,99,1,1,4,1,0,1,66.85309819722966,176.30641728733275,15.312879184256168,7,
3799,23,6,6,4,154,17,11,54,254.13538928899285,87,1,3,0,1,1,2,106.86604318942095,196.5626519864014,28.149676385712887,18,
4565,10,5,5,1,150,20,24,49,399.7562628938498,81,1,3,4,1,0,3,113.51869801335803,186.73926685562867,35.10928309188156,18,
5243,28,8,1,1,165,29,24,48,323.74059786407815,93,1,4,4,1,1,3,118.90928905987673,170.9598613038341,31.763821643954046,20,
5124,13,7,1,2,240,31,13,27,313.20178906107105,83,1,2,0,1,0,3,110.70419852083955,173.89451436058377,26.173031469831127,23,
8537,23,1,1,3,129,30,2,42,324.4514313522956,83,1,4,3,1,1,3,73.90071001625994,163.65880670141752,21.185579258339246,20,
1787,0,5,2,4,212,37,1,49,307.42856299222547,88,0,3,3,1,0,2,82.39234423429019,147.49772256289788,34.03259006987659,5,
1548,27,3,1,2,296,28,22,57,302.8355946168821,91,1,4,4,1,0,2,48.91233004767429,143.07816420864677,15.972933412163632,17,
7125,16,1,6,4,139,35,1,26,252.73088056366993,90,0,3,3,1,1,0,110.96136119353412,167.37832450579066,29.30759556441256,6,
9621,2,2,1,4,176,7,22,33,272.7596513228583,96,0,3,2,1,1,2,102.86543096606971,175.96365596088765,34.53696095969043,15,
5795,16,8,7,1,129,29,7,57,245.68215272452719,94,0,3,2,1,0,0,110.43249166667049,142.56482624886542,27.36624628784893,17,
1874,23,11,7,1,273,23,8,46,396.15806988597114,80,1,3,2,1,0,4,75.5849956792245,154.88966820758873,17.869216555046858,14,
1585,28,1,5,1,272,25,20,26,247.92537747907457,81,0,1,4,1,1,0,114.63521018371846,164.11898137399365,25.89215560282101,23,
5113,14,6,5,4,200,46,1,46,329.03817158084416,89,1,3,3,0,1,3,49.800077792819806,156.55680758016265,31.706203444199385,10,
5384,0,7,5,3,197,9,2,32,344.48426799450533,85,0,1,0,0,0,4,111.64323814666685,163.89486492466378,38.72735966630573,20,
7867,27,9,6,1,109,17,3,54,292.5697570968975,94,0,1,4,1,0,0,106.70640365417326,168.3875061505076,18.74704977293177,2,
4100,23,9,2,4,172,11,5,53,264.49543173516844,95,0,4,2,0,1,3,106.11518411208277,158.15109467877812,17.163350786992304,4,
8271,0,1,2,4,240,38,20,47,257.33200122253174,82,0,3,4,1,0,0,100.89847718378076,154.59643891176768,18.650528133792065,7,
5309,23,2,6,1,244,23,8,51,347.89218217673147,80,0,1,0,1,0,2,44.24337317414065,144.9740867842137,34.525178580625756,23,
4599,19,2,7,4,228,16,8,21,200.3951018721907,88,0,1,1,1,0,4,85.11037763084721,184.03967219358265,35.29971099215288,11,
8896,13,7,1,2,234,16,9,54,385.36250790168543,83,0,4,4,0,0,1,55.201547364356415,158.0467741207588,36.15638801931546,24,
9864,27,4,6,2,248,30,7,24,332.89203941928895,96,1,1,4,0,1,2,100.33797850911424,192.32422215545733,25.264803032673726,14,
3166,26,9,2,3,277,9,14,36,259.3780647706758,98,0,2,0,1,1,2,95.24199949387184,196.64265629845607,31.149944557390043,2,
6510,10,4,3,3,163,30,1,53,302.67773884907,85,0,3,0,0,0,1,68.28504932706073,188.1370892182843,39.747963442076596,14,
5454,1,10,3,2,209,37,24,37,321.2987496999962,97,0,3,1,0,0,3,74.95398339370898,196.05632110631336,17.588465549549987,16,
6353,27,1,1,3,236,24,24,21,236.9431097286402,88,0,2,1,0,1,4,76.94813063061297,180.00071569887473,20.49866543768642,9,
8057,26,3,5,2,284,18,3,40,296.1718301752221,84,1,4,0,1,0,3,112.94925476550335,164.11570604507074,16.64007859780574,17,
3606,23,7,4,2,196,15,1,24,209.24810396682878,91,1,3,3,0,1,4,100.45901983565633,158.66235700313786,35.0781219177763,17,
9346,26,8,6,4,299,45,1,39,373.4265813863808,93,1,2,3,1,0,4,57.59183436173569,160.49243129482159,22.33933942910024,5,
8551,23,1,1,1,280,35,5,48,384.6456493616305,83,0,1,1,0,0,4,85.75885813657234,153.61108961473806,28.67452010017069,24,
8293,25,6,4,4,239,15,10,58,303.24015976320504,90,1,2,4,0,0,2,67.36913128481922,159.20342419254575,26.679568594746357,6,
5450,25,9,1,2,113,34,8,32,273.3777339181913,80,1,3,1,1,1,3,116.77628241837095,191.3446519884448,27.439052587512222,2,
2525,28,7,4,4,222,40,17,24,356.40862729760755,87,1,2,3,1,0,4,70.92192374941185,150.5994939752637,28.287368548316557,23,
4171,0,10,4,2,183,33,6,35,298.348450866794,96,1,3,1,1,0,4,100.1727846159352,181.85603592729657,21.245138396994527,13,
2002,23,12,4,1,208,5,20,21,366.0924114936096,88,0,3,1,1,0,3,68.2596132996494,152.74828842989956,28.364116723672115,22,
2446,19,1,2,4,111,10,22,45,207.7591143432442,99,0,2,3,0,1,2,112.76466316655868,175.35673362124626,16.028075786644905,2,
6351,28,8,3,1,157,38,7,35,399.9124386586827,82,1,4,1,0,0,2,83.49880695494096,192.68424326049907,18.765727341780945,3,
5970,11,4,3,4,194,45,4,59,362.4468846222813,90,0,3,0,1,0,1,93.0093764944883,163.56497007707878,28.770194115521285,20,
7313,23,11,3,4,167,29,6,23,295.3823595560401,84,1,3,2,0,1,3,52.51020355682879,157.20645379893605,39.61702993902942,7,
2335,11,1,5,1,188,46,12,38,305.09716437119334,81,0,2,4,0,0,3,95.55473398671558,163.02697642156764,23.03189384090807,22,
8437,13,12,7,3,201,34,18,56,250.14221459452392,92,1,4,0,1,0,2,71.45231103472184,156.63996371462935,28.678082619866842,9,
2508,22,7,1,4,130,6,10,31,301.5971460985769,87,1,4,1,0,0,1,65.05712659738768,185.42653599690968,20.06715895367083,19,
5726,13,2,7,2,260,41,17,23,222.77931713800476,87,1,1,1,0,1,4,86.4900190546431,147.02235911934434,15.495029336757488,7,
9299,27,3,3,3,200,34,23,43,313.3527941933072,88,0,4,2,0,0,1,103.85968413865798,166.21109220836954,39.7035457633843,21,
4633,22,10,5,3,231,5,16,47,292.9305580057285,93,1,1,1,1,1,0,70.32099607014163,154.76738595946605,39.719736876584186,0,
3729,23,10,2,1,135,28,9,27,367.76910533988325,88,1,4,0,1,0,0,71.2612958541007,144.16217330245465,18.520610377423854,6,
1333,23,5,3,1,218,11,5,38,289.9835783805388,86,1,2,3,1,0,1,104.38933887315258,149.04902278405976,22.670410053102458,1,
8204,13,5,2,2,105,11,7,29,398.8687695220043,81,1,2,3,0,0,1,107.31363109858447,190.51498112385642,35.17254448723871,3,
5662,23,7,7,2,176,35,17,58,260.82930681855004,88,0,1,0,1,1,1,104.91607930185282,167.0020036358005,27.613711961297668,19,
8365,23,10,3,3,259,46,19,47,276.42171569932196,99,0,3,2,1,0,2,107.15690087785794,168.65637165997728,23.76750086539535,0,
5439,28,1,5,2,127,42,7,36,216.76102940752423,81,0,4,4,1,1,0,88.02063981078462,184.28474651965564,19.856490306477806,8,
3655,28,7,1,3,211,40,21,34,231.06605632749248,82,1,1,2,0,0,1,100.01014279660129,180.43182446286454,18.879916301962247,14,
1319,0,9,7,2,191,12,6,49,320.5937094518534,90,0,2,1,0,0,2,74.81283698710244,195.71375835976932,24.388439315770434,11,
9053,27,9,7,4,279,25,5,24,341.6640099062555,96,1,3,2,0,1,4,65.04444530134185,150.86563650409394,35.42120599116181,18,
4241,18,12,5,1,114,13,5,40,347.5601802521574,91,0,4,1,1,0,0,87.08575434846009,141.66675087654747,27.55179814093808,12,
9135,28,3,4,2,109,23,4,23,352.9439525042593,92,1,1,3,0,1,1,72.33632169590925,190.5581497647105,28.745696091777766,9,
2155,0,4,6,1,245,18,6,52,254.39869372437315,91,1,1,3,1,0,4,70.90004762992022,178.4355934949313,22.231911746644002,0,
4553,23,10,6,2,221,6,8,40,294.1550334408165,96,0,4,1,0,1,2,104.09051601976547,150.41690041289525,18.045238500186517,6,
8489,23,10,7,2,172,17,15,46,219.30696834610004,89,1,1,4,0,1,3,66.71921022577024,147.7099516722942,21.618602862120852,5,
1652,13,4,1,1,220,30,14,36,202.28931821801413,98,1,3,0,1,0,4,42.96578860979143,176.40010899035877,23.662764325950235,16,
7995,25,5,6,3,183,15,19,57,326.1289616646102,99,1,3,3,1,1,4,95.97327798275381,196.37777013305066,19.18925489181761,13,
6402,6,4,6,4,270,49,1,37,398.55817105799554,85,0,4,2,1,1,2,46.096711857753675,167.80443641827853,27.947376608892537,18,
4013,23,1,7,2,200,43,9,42,236.11041960250063,82,1,2,4,0,0,4,96.09313913654556,147.0091684730669,25.81226603893799,21,
3742,9,6,2,4,163,45,5,26,383.6013665290384,84,1,2,0,1,1,1,45.53979282326911,142.45929733750188,26.991481212546432,17,
5599,23,3,6,2,189,31,15,55,360.7177786891632,82,0,4,3,1,1,3,101.6131994582434,152.6011544393027,23.916458345549835,11,
3124,0,3,4,3,170,33,2,41,258.8325880691371,82,1,2,0,0,1,0,79.5544948987057,149.81638092111473,17.62211150065261,8,
5612,7,8,1,4,228,25,8,38,347.08856195788417,85,0,3,1,0,1,1,48.28423644999833,182.12344594167905,34.145235046792166,0,
4344,23,5,4,1,141,36,16,47,270.29031470191126,87,1,3,0,1,1,2,118.13216181697912,199.61430319848586,38.83529054638852,9,
3256,28,4,4,3,237,19,4,56,317.7576395822741,89,0,2,3,0,1,4,82.61723016627931,199.06802007281033,17.822409244481793,0,
8491,23,4,7,1,148,39,19,34,331.71930288204516,81,0,3,2,1,0,1,71.86312098215012,189.128748171874,16.871685321641245,21,
6099,23,4,7,1,104,10,12,47,305.7383366144094,97,1,2,3,0,1,1,118.50423697353813,193.96642037699118,15.021259666473195,5,
3757,27,6,5,3,125,15,4,40,349.85360052464955,88,0,3,2,1,1,2,108.80108202335782,141.6923147055199,21.59845447246001,2,
9492,14,1,1,4,195,15,23,46,208.63001433941523,98,0,2,3,1,0,1,77.14464419184054,198.33905433931062,30.469669931653037,19,
5896,18,3,7,4,276,48,11,23,298.41163922106216,97,1,4,2,0,1,4,97.63944734073098,152.32892479637306,22.809045668540932,11,
4021,28,9,6,2,146,46,2,29,391.45921040218195,89,0,3,3,0,1,3,74.21942785360265,181.6308497956439,18.274308252612915,20,
8131,26,11,5,3,274,11,6,20,235.40262259807042,84,0,3,1,1,0,1,41.42977208882528,190.2380145268487,39.17960383204018,9,
1524,19,12,7,2,115,15,17,41,282.5717876219079,90,0,1,0,1,1,2,57.698890021725816,151.175461267527,34.398733141724406,3,
1403,10,1,5,1,298,34,15,31,205.68337796310323,80,0,2,0,1,0,3,54.380548369686636,156.8903165369707,16.650371763084244,15,
8185,28,11,5,4,250,42,16,42,306.73069214359384,99,0,1,4,1,1,4,97.75062840680427,187.33775680144387,31.649353385500547,11,
2202,18,6,6,3,122,13,20,36,303.88883710746916,85,0,4,3,1,1,2,98.5937025021855,181.2403108679871,23.355069989775583,0,
6246,0,10,5,1,253,47,15,44,231.35088113642524,90,1,2,4,0,0,2,44.42844103726007,175.43586459642452,28.233476120556922,3,
3916,13,6,6,3,247,30,18,50,311.4704355004081,81,1,4,2,1,0,3,119.93323126484103,150.13630088132462,15.413192471994261,15,
5718,23,2,5,2,245,11,12,47,263.88118555913445,99,0,4,0,1,1,2,84.18491779543943,150.35112743935656,21.66349773101126,7,
5309,18,7,5,3,131,34,19,31,385.73710380923546,87,0,1,2,1,0,2,106.72314521132182,168.93986375093021,27.15364218520407,23,
5807,13,5,2,2,115,14,11,52,326.95690292363474,83,0,2,2,1,1,0,79.01818899777979,181.9628350551602,32.26928237973203,17,
2315,16,3,1,1,179,21,21,53,330.39363497533145,81,1,1,4,1,0,3,56.66600122710376,171.03034018937285,17.19291798696232,13,
6258,27,7,5,3,187,49,9,22,364.90747846009225,84,0,1,1,1,1,2,118.55832529676582,187.95360944853732,21.198347160042026,18,
4938,25,7,3,2,236,20,21,23,247.01784013802313,88,1,1,3,1,0,0,78.99601508757546,140.90303771990574,31.728383106111096,15,
5026,18,8,3,3,282,27,7,44,369.0689705197428,85,0,2,3,0,1,4,71.56424688678356,143.78416642875317,29.163481181379716,1,
8600,23,12,4,2,198,48,7,29,302.8594716359713,80,0,4,3,1,1,3,79.1707532144694,182.3723378317287,15.686261801736451,13,
7908,28,6,1,2,156,48,16,42,256.20620503881105,97,0,2,3,0,0,0,61.99666796154488,196.61664198413922,38.43209339434022,5,
4753,27,10,7,2,253,42,9,31,237.257171840764,83,0,4,3,0,1,0,77.0928987594829,160.89328774195275,32.016466563837355,7,
2448,23,11,2,2,241,6,8,54,361.9257663360213,97,0,4,4,1,0,0,49.66553436836318,164.39003172478186,21.257480199027263,19,
2005,18,3,1,4,125,10,18,55,383.03886532505834,91,1,4,3,0,1,1,87.75998885407671,180.02085091898172,29.57409537739067,7,
5382,8,12,2,1,243,43,17,20,260.4529571662404,82,0,3,3,0,1,2,109.23955052992386,157.76077413936582,38.48941244453002,2,
5847,10,11,2,1,183,19,19,34,286.73846707029816,89,0,1,2,0,1,2,62.493632036442605,160.54685976178138,22.37563965990979,6,
4887,23,12,6,2,174,10,1,51,236.50095120042647,96,0,3,4,1,0,3,115.57473124951764,194.07146354263975,23.356496235866462,4,
9176,28,5,4,4,160,11,22,20,365.3959033574072,90,0,3,1,1,1,3,99.6613455919258,190.3578780329748,22.676125039262594,9,
9320,18,5,4,4,243,38,6,21,294.8622578349235,93,0,2,3,1,0,1,77.02257611218519,174.8278775657642,16.200737329366287,3,
9412,27,1,4,4,176,29,10,39,361.73788701373223,97,0,2,2,0,1,4,79.2676221336904,193.64077531205822,21.693881169545413,9,
8705,28,10,7,1,277,8,7,50,333.1462157092145,94,0,1,2,1,1,3,88.52417579404471,180.3462920141402,28.65468821205983,22,
5665,26,9,3,3,174,32,23,56,283.72600227990443,81,0,3,4,0,1,4,40.81688811742434,147.95318589347676,22.75145759175581,20,
9167,14,5,4,1,145,31,10,39,225.35057727042084,90,0,2,0,0,0,3,113.08302981102473,146.22376574090924,39.82517200404877,23,
9693,22,6,6,2,174,11,15,22,391.6576231056523,96,0,3,1,0,1,2,55.140805194021,168.70532118431464,32.5502593470878,16,
3613,27,2,1,1,175,15,20,41,319.57164157879356,86,0,2,2,0,0,3,111.69994943671807,166.7395735687977,36.11680522572151,12,
